Capital Humano
Sigla,Código,Município,1991,2000,
MG,3137304,Lagoa dos Patos,124757.30759185,217738.884003706,
MG,3137403,Lagoa Dourada,375728.499124406,609574.68590365,
MG,3137502,Lagoa Formosa,703900.657270292,963846.766734154,
MG,3137536,Lagoa Grande,,432660.043742201,
MG,3137601,Lagoa Santa,1619481.80309564,2834605.22671261,
MG,3137700,Lajinha,654413.305089757,1022041.47108567,
MG,3137809,Lambari,738861.68398901,1119677.90174791,
MG,3137908,Lamim,126727.596681822,182999.599679888,
MG,3138005,Laranjal,284557.073573002,416212.22337953,
MG,3138104,Lassance,219250.31205596,302995.547012641,
MG,3138203,Lavras,4481495.99979005,6998993.39359697,
MG,3138302,Leandro Ferreira,127039.650250199,185289.102939374,
MG,3138351,Leme do Prado,,251012.477616191,
MG,3138401,Leopoldina,2354586.95726764,3411520.28115928,
MG,3138500,Liberdade,273669.90188238,344019.059847843,
MG,3138609,Lima Duarte,639845.193717976,937187.535346768,
MG,3138625,Limeira do Oeste,,370207.308257487,
MG,3138658,Lontra,,372953.319429246,
MG,3138674,Luisburgo,,274408.033388372,
MG,3138682,Luislândia,,243471.649658976,
MG,3138708,Luminárias,199178.713034357,309695.401658975,
MG,3138807,Luz,850559.446921472,1193062.252011,
MG,3138906,Machacalis,237499.836460976,339492.599977497,
MG,3139003,Machado,1612463.95651894,2459268.21184053,
MG,3139102,Madre de Deus de Minas,194619.018425047,286405.005026059,
MG,3139201,Malacacheta,953710.617805614,950553.852623662,
MG,3139250,Mamonas,,264743.096956084,
MG,3139300,Manga,1402578.89397649,1042258.53940901,
MG,3139409,Manhuaçu,3202040.89868525,4123712.06664545,
MG,3139508,Manhumirim,1187305.87400626,1209684.83538375,
MG,3139607,Mantena,1505193.09654537,1583480.73867588,
MG,3139706,Maravilhas,256077.302762119,350886.069258493,
MG,3139805,Mar de Espanha,465678.166921891,650326.167958065,
MG,3139904,Maria da Fé,565493.090810963,843304.365187842,
MG,3140001,Mariana,1876576.69021318,3346859.0938792,
MG,3140100,Marilac,154661.429759376,194308.271922934,
MG,3140159,Mário Campos,,558581.944369593,
MG,3140209,Maripá de Minas,104657.379718516,147528.605044959,
MG,3140308,Marliéria,139601.148269611,236324.953329474,
MG,3140407,Marmelópolis,105928.833643878,169085.460782363,
MG,3140506,Martinho Campos,453585.511498364,669663.519404,
MG,3140530,Martins Soares,,271309.42838094,
MG,3140555,Mata Verde,,299947.123118311,
MG,3140605,Materlândia,148059.821674096,219356.932465186,
MG,3140704,Mateus Leme,1237073.75771111,1546431.29604552,
MG,3140803,Matias Barbosa,524977.515591224,790215.98167807,
MG,3140852,Matias Cardoso,,357773.910863616,
MG,3140902,Matipó,489298.406254425,790830.291198746,
MG,3141009,Mato Verde,618612.709387827,706649.75336997,
MG,3141108,Matozinhos,1143436.05000304,2082594.21970502,
MG,3141207,Matutina,180117.095304367,201948.782854506,
MG,3141306,Medeiros,126298.987887676,167180.555561347,
MG,3141405,Medina,727560.99748527,1052882.54960418,
MG,3141504,Mendes Pimentel,358946.490452349,300183.302367349,
MG,3141603,Mercês,387301.359982684,554894.251754032,
MG,3141702,Mesquita,701852.562828094,341856.76811631,
MG,3141801,Minas Novas,930806.151625916,1283359.37018497,
MG,3141900,Minduri,174414.924031386,247310.757727532,
MG,3142007,Mirabela,548616.952446285,645746.743406011,
MG,3142106,Miradouro,371143.301799984,529141.336557493,
MG,3142205,Miraí,608819.548898773,681263.783772595,
MG,3142254,Miravânia,,189908.721807014,
MG,3142304,Moeda,145381.901130047,238232.422516133,
MG,3142403,Moema,314286.233108962,449142.527909634,
MG,3142502,Monjolos,100325.719181377,129368.382763906,
MG,3142601,Monsenhor Paulo,323579.562336605,512109.399419573,
MG,3142700,Montalvânia,553079.914380228,831500.221436961,
MG,3142809,Monte Alegre de Minas,823318.517796671,1073067.53455544,
MG,3142908,Monte Azul,1233497.32369782,1206656.83658467,
MG,3143005,Monte Belo,555568.858639342,753057.450050042,
MG,3143104,Monte Carmelo,1747963.10656095,2786489.73979551,
MG,3143153,Monte Formoso,,152706.042884279,
MG,3143203,Monte Santo de Minas,938672.247693729,1280404.07587166,
MG,3143302,Montes Claros,14477491.3811679,25304049.9184454,
MG,3143401,Monte Sião,857565.023065329,1117495.01260864,
MG,3143450,Montezuma,,254499.347031978,
MG,3143500,Morada Nova de Minas,263246.137735224,424911.902648588,
MG,3143609,Morro da Garça,101079.277983935,142012.923326625,
MG,3143708,Morro do Pilar,125295.01220659,182517.645993937,
MG,3143807,Munhoz,214270.735958285,337219.480856372,
MG,3143906,Muriaé,4304781.24626868,6495442.7637728,
MG,3144003,Mutum,931935.807871842,1329203.91364861,
MG,3144102,Muzambinho,985716.415545197,1470733.22576685,
MG,3144201,Nacip Raydan,127190.539170191,131712.77471187,
MG,3144300,Nanuque,1968713.52417291,2584132.79777778,
MG,3144359,Naque,,305445.012408826,
MG,3144375,Natalândia,,175279.805844902,
MG,3144409,Natércia,221432.184392913,294121.561410638,
MG,3144508,Nazareno,312879.562052091,444820.224374347,
MG,3144607,Nepomuceno,1005180.2135349,1483247.79008739,
MG,3144656,Ninheira,,355082.511088743,
MG,3144672,Nova Belém,,195075.681949722,
MG,3144706,Nova Era,820468.669688054,1219036.93625738,
MG,3144805,Nova Lima,3247429.79862279,5529106.67270135,
MG,3144904,Nova Módica,128893.817267445,215658.365158917,
MG,3145000,Nova Ponte,508753.775539665,585322.655163557,
MG,3145059,Nova Porteirinha,,365974.347302687,
MG,3145109,Nova Resende,455568.118868841,737897.291584335,
MG,3145208,Nova Serrana,799977.78278939,2149006.14116884,
MG,3145307,Novo Cruzeiro,817063.428480475,1197825.43470547,
MG,3145356,Novo Oriente de Minas,,375906.480401401,
MG,3145372,Novorizonte,,196388.126753045,
MG,3145406,Olaria,76465.8359725549,110945.428183819,
MG,3145455,Olhos-d'Água,,186236.7935031,
MG,3145505,Olímpio Noronha,68982.2304784409,138256.573050431,
MG,3145604,Oliveira,1568983.70067288,2345208.04730541,
MG,3145703,Oliveira Fortes,77729.9050150099,105018.379485523,
MG,3145802,Onça de Pitangui,117500.651123829,157440.196255948,
MG,3145851,Oratórios,,230605.905430172,
MG,3145877,Orizânia,,261398.27861448,
MG,3145901,Ouro Branco,1784606.51609533,2547528.01803141,
MG,3146008,Ouro Fino,1480074.78197613,2038517.19242754,
MG,3146107,Ouro Preto,3612097.44319161,5162502.43768107,
MG,3146206,Ouro Verde de Minas,204288.633278147,286199.482906659,
MG,3146255,Padre Carvalho,,200805.33550181,
MG,3146305,Padre Paraíso,540442.853094539,790056.618680972,
MG,3146404,Paineiras,216247.984148898,263744.919507696,
MG,3146503,Pains,406098.279978187,483032.56396659,
MG,3146552,Pai Pedro,,234679.257896082,
MG,3146602,Paiva,54899.3491989362,101840.094085315,
MG,3146701,Palma,329793.221763717,406037.726719556,
MG,3146750,Palmópolis,,420660.770328703,
MG,3146909,Papagaios,455552.491895404,667891.218037965,
MG,3147006,Paracatu,2884884.91991358,4706349.84484281,
MG,3147105,Pará de Minas,3209174.27471368,5071619.6911152,
MG,3147204,Paraguaçu,788441.611837728,1190308.62242502,
MG,3147303,Paraisópolis,736554.044954842,1193792.41642544,
MG,3147402,Paraopeba,740961.751382064,1301599.34572082,
MG,3147501,Passabém,68471.750661465,103049.565747639,
MG,3147600,Passa Quatro,688263.279523932,959810.068571401,
MG,3147709,Passa Tempo,376838.784581302,505729.373683482,
MG,3147808,Passa-Vinte,100876.056048558,120903.982572566,
MG,3147907,Passos,4961200.65905061,7497263.86357977,
MG,3147956,Patis,,212046.726256464,
MG,3148004,Patos de Minas,6004663.79995623,9791964.10183291,
MG,3148103,Patrocínio,3330611.8543278,5076039.32829405,
MG,3148202,Patrocínio do Muriaé,188151.743381528,272822.952134823,
MG,3148301,Paula Cândido,312231.827690288,464428.301266929,
MG,3148400,Paulistas,175482.882402145,232241.67666529,
MG,3148509,Pavão,509200.064705272,441448.018673198,
MG,3148608,Peçanha,652303.794645527,765809.20269147,
MG,3148707,Pedra Azul,893229.707170926,1255798.66751538,
MG,3148756,Pedra Bonita,,308179.63439696,
MG,3148806,Pedra do Anta,156775.9985797,199626.191883852,
MG,3148905,Pedra do Indaiá,150336.574681187,219171.586646765,
MG,3149002,Pedra Dourada,64712.9494986064,92680.8500192913,
MG,3149101,Pedralva,469023.950362637,680384.557808732,
MG,3149150,Pedras de Maria da Cruz,,395245.958751395,
MG,3149200,Pedrinópolis,229559.346479357,234876.008939127,
MG,3149309,Pedro Leopoldo,2351279.5208434,4008686.03289371,
MG,3149408,Pedro Teixeira,61420.4625810166,100713.177979323,
MG,3149507,Pequeri,132443.329493122,174753.197642553,
MG,3149606,Pequi,157218.990365265,244651.746620266,
MG,3149705,Perdigão,231653.443398207,370860.091090216,
MG,3149804,Perdizes,466942.709648796,756789.792865989,
MG,3149903,Perdões,811715.361802931,1250425.93685025,
MG,3149952,Periquito,,360147.551773088,
MG,3150000,Pescador,152522.618351146,207956.561094112,
MG,3150109,Piau,111890.402319349,154815.133681128,
MG,3150158,Piedade de Caratinga,,219703.330421039,
MG,3150208,Piedade de Ponte Nova,141144.450271072,205538.236506188,
MG,3150307,Piedade do Rio Grande,195100.040319897,266091.822860854,
MG,3150406,Piedade dos Gerais,151161.157588567,202116.248064348,
MG,3150505,Pimenta,290491.513809942,448451.582675224,
MG,3150539,Pingo-d'Água,,194219.420510584,
MG,3150570,Pintópolis,,319956.819298998,
MG,3150604,Piracema,218698.469147195,333975.321422978,
MG,3150703,Pirajuba,146991.755918523,172660.208789293,
MG,3150802,Piranga,492740.379157462,745223.21252484,
MG,3150901,Piranguçu,180150.416148493,274254.191666389,
MG,3151008,Piranguinho,278531.64258216,451793.740426654,
MG,3151107,Pirapetinga,428848.230623026,611944.945799701,
MG,3151206,Pirapora,2213385.19748374,3490166.14406462,
MG,3151305,Piraúba,428015.263160958,679938.698050487,
MG,3151404,Pitangui,1053454.17077726,1445794.95843632,
MG,3151503,Piumhi,1335023.21721852,1958686.71990965,
MG,3151602,Planura,384630.58824483,532076.443979613,
MG,3151701,Poço Fundo,654607.583788664,879660.664722532,
MG,3151800,Poços de Caldas,7011680.36517767,11231357.9992173,
MG,3151909,Pocrane,381939.706228613,503439.036711209,
MG,3152006,Pompéu,822681.71326986,1372002.02107434,
MG,3152105,Ponte Nova,3024937.82991234,4043665.57904515,
MG,3152131,Ponto Chique,,175267.520158958,
MG,3152170,Ponto dos Volantes,,420026.932573252,
MG,3152204,Porteirinha,1635775.70096112,1988549.71175866,
MG,3152303,Porto Firme,306629.737542082,491824.910683367,
MG,3152402,Poté,448665.554971654,706650.699098692,
MG,3152501,Pouso Alegre,5517841.463596,9334117.84688026,
MG,3152600,Pouso Alto,267821.754927924,395023.211997511,
MG,3152709,Prados,323608.254018195,428595.841471261,
MG,3152808,Prata,1131644.6915403,1473165.82956687,
MG,3152907,Pratápolis,462075.053256932,576501.999254964,
MG,3153004,Pratinha,113020.797314389,159035.935440932,
MG,3153103,Presidente Bernardes,196479.991105922,260777.122320826,
MG,3153202,Presidente Juscelino,139474.051306422,222560.240098268,
MG,3153301,Presidente Kubitschek,98920.188431213,155672.570375588,
MG,3153400,Presidente Olegário,961266.977140714,1031350.23688684,
MG,3153509,Alto Jequitibá,301165.251511291,443161.375640135,
MG,3153608,Prudente de Morais,298285.666022993,497297.814841038,
MG,3153707,Quartel Geral,107220.124736732,149572.138779824,
MG,3153806,Queluzito,66443.1743263268,97490.9608233526,
MG,3153905,Raposos,647764.966339021,974964.40587888,
MG,3154002,Raul Soares,1185178.90269875,1314431.02585544,
MG,3154101,Recreio,463673.857092973,621973.782789062,
MG,3154150,Reduto,,289330.575465576,
MG,3154200,Resende Costa,429382.907249089,624344.191810226,
MG,3154309,Resplendor,688360.058263199,1010086.00143825,
MG,3154408,Ressaquinha,411965.610266948,252727.101181314,
MG,3154457,Riachinho,,403311.821938756,
MG,3154507,Riacho dos Machados,268707.797591021,427639.639133293,
MG,3154606,Ribeirão das Neves,5715860.72032537,14311451.1507423,
MG,3154705,Ribeirão Vermelho,218224.450911905,265216.535194717,
MG,3154804,Rio Acima,280165.484683307,421016.077208176,
MG,3154903,Rio Casca,632975.78510263,876771.098844757,
MG,3155009,Rio Doce,106025.643861702,131082.740053911,
MG,3155108,Rio do Prado,373589.498995228,259316.966715756,
MG,3155207,Rio Espera,246373.570497322,311646.169817455,
MG,3155306,Rio Manso,141974.479799694,233816.57874879,
MG,3155405,Rio Novo,498573.83915582,543516.945478728,
MG,3155504,Rio Paranaíba,414931.458920558,674118.550244897,
MG,3155603,Rio Pardo de Minas,1247479.1093227,1137231.75991302,
MG,3155702,Rio Piracicaba,577462.601005633,823429.953431267,
MG,3155801,Rio Pomba,749449.832837344,1075206.32615311,
MG,3155900,Rio Preto,348997.66255026,333205.142330833,
MG,3156007,Rio Vermelho,429646.155713652,595766.37178373,
MG,3156106,Ritápolis,248306.142976565,299647.606096758,
MG,3156205,Rochedo de Minas,58327.9743061373,94685.9577333799,
MG,3156304,Rodeiro,172183.95343263,315897.944138142,
MG,3156403,Romaria,157464.531926609,230241.857448225,
MG,3156452,Rosário da Limeira,,195663.525800874,
MG,3156502,Rubelita,257784.801087901,453530.754590828,
MG,3156601,Rubim,363043.265085449,456573.608314477,
MG,3156700,Sabará,4534038.55433461,7952789.1084439,
MG,3156809,Sabinópolis,594043.419180978,843068.055574432,
MG,3156908,Sacramento,1099209.04706325,1427878.73740095,
MG,3157005,Salinas,1638202.9672302,1990940.51462035,
MG,3157104,Salto da Divisa,250528.366489636,305035.131051375,
MG,3157203,Santa Bárbara,1166483.65012482,1636706.48763312,
MG,3157252,Santa Bárbara do Leste,,346267.118242296,
MG,3157278,Santa Bárbara do Monte Verde,,118069.78995227,
MG,3157302,Santa Bárbara do Tugúrio,189323.174404591,234157.635076535,
MG,3157336,Santa Cruz de Minas,,423533.985994974,
MG,3157377,Santa Cruz de Salinas,,210616.308239877,
MG,3157401,Santa Cruz do Escalvado,212340.261269785,250557.482648566,
MG,3157500,Santa Efigênia de Minas,135394.238383573,209335.477484772,
MG,3157609,Santa Fé de Minas,126915.726826993,193206.151493635,
MG,3157658,Santa Helena de Minas,,260417.469771454,
MG,3157708,Santa Juliana,336485.705664845,534987.504796556,
MG,3157807,Santa Luzia,6303041.22321264,11841516.4002762,
MG,3157906,Santa Margarida,436275.005913211,649981.283022675,
MG,3158003,Santa Maria de Itabira,380879.528217864,560456.176659564,
MG,3158102,Santa Maria do Salto,148565.229764701,249442.729026288,
MG,3158201,Santa Maria do Suaçuí,579964.455372102,676199.697061779,
MG,3158300,Santana da Vargem,306197.202973809,481507.60741447,
MG,3158409,Santana de Cataguases,167131.116841553,194202.875030294,
MG,3158508,Santana de Pirapama,295545.621393278,425478.823160731,
MG,3158607,Santana do Deserto,147040.846484697,207827.470239895,
MG,3158706,Santana do Garambéu,60068.8174164504,112067.183598413,
MG,3158805,Santana do Jacaré,159363.137963523,236720.52548128,
MG,3158904,Santana do Manhuaçu,301428.684768665,403722.410879439,
MG,3158953,Santana do Paraíso,,996823.749557244,
MG,3159001,Santana do Riacho,107417.893445837,187312.518837755,
MG,3159100,Santana dos Montes,148648.337756468,182358.899482937,
MG,3159209,Santa Rita de Caldas,432180.436597904,565565.383820007,
MG,3159308,Santa Rita de Jacutinga,218239.071789594,300302.3671192,
MG,3159357,Santa Rita de Minas,,290361.335100348,
MG,3159407,Santa Rita de Ibitipoca,135167.21712921,199812.227215329,
MG,3159506,Santa Rita do Itueto,188786.613552333,265921.817148845,
MG,3159605,Santa Rita do Sapucaí,1553289.79708545,2391111.04341403,
MG,3159704,Santa Rosa da Serra,125035.741426026,180265.637561674,
MG,3159803,Santa Vitória,731082.522312678,1038432.90102794,
MG,3159902,Santo Antônio do Amparo,578610.905123232,932237.19904501,
MG,3160009,Santo Antônio do Aventureiro,125399.228966631,194456.613961276,
MG,3160108,Santo Antônio do Grama,171253.807265961,211717.978760324,
MG,3160207,Santo Antônio do Itambé,98626.0820260732,168033.459750712,
MG,3160306,Santo Antônio do Jacinto,308779.358096562,542373.406833076,
MG,3160405,Santo Antônio do Monte,898834.451905164,1452900.89052778,
MG,3160454,Santo Antônio do Retiro,,243527.653395094,
MG,3160504,Santo Antônio do Rio Abaixo,71068.9437403108,99014.4510108554,
MG,3160603,Santo Hipólito,117777.965386697,168522.956208053,
MG,3160702,Santos Dumont,2423023.9348768,3156237.54426817,
MG,3160801,São Bento Abade,85064.6581130903,190608.209998077,
MG,3160900,São Brás do Suaçuí,158229.67641328,205721.358009315,
MG,3160959,São Domingos das Dores,,221567.772029286,
MG,3161007,São Domingos do Prata,757793.317372682,987034.805875658,
MG,3161056,São Félix de Minas,,174538.219787359,
MG,3161106,São Francisco,2090141.31995243,2600130.80196381,
MG,3161205,São Francisco de Paula,202842.151173782,330427.382092243,
MG,3161304,São Francisco de Sales,217396.271272862,328335.574031618,
MG,3161403,São Francisco do Glória,236374.137863764,271948.011464946,
MG,3161502,São Geraldo,310647.73682426,422233.811172257,
MG,3161601,São Geraldo da Piedade,134465.229218205,220537.473033146,
MG,3161650,São Geraldo do Baixio,,142035.707245239,
MG,3161700,São Gonçalo do Abaeté,396731.954683453,294109.398358585,
MG,3161809,São Gonçalo do Pará,333935.670553897,462961.461863711,
MG,3161908,São Gonçalo do Rio Abaixo,277285.447962289,439748.255285202,
MG,3162005,São Gonçalo do Sapucaí,1011894.049623,1429682.8513656,
MG,3162104,São Gotardo,1015243.59108664,1700933.53208543,
MG,3162203,São João Batista do Glória,225643.63075557,368221.148236652,
MG,3162252,São João da Lagoa,,195157.730643948,
MG,3162302,São João da Mata,109159.394163866,159983.835215374,
MG,3162401,São João da Ponte,819495.396340685,1023931.01054293,
MG,3162450,São João das Missões,,384998.059301939,
